Posicaox,Posicaoy,Posicaoz,SetPointx,SetPointy,SetPointz,Largura de Pulso x,Largura de Pulso y,Largura de Pulso z,Tempo
19.050452452541304,-28.18953152288636,30.899820166745478,0.0,0.0,45.0,1070,1118,1107,1539540510.021641
18.766676951374365,-28.42662743804069,31.350557015695394,0.0,0.0,45.0,1071,1118,1106,1539540510.061536
18.573778427314167,-28.698920595962207,31.911832596838956,0.0,0.0,45.0,1071,1118,1104,1539540510.101378
18.573778427314167,-28.892586484298224,32.39451678275812,0.0,0.0,45.0,1071,1118,1104,1539540510.140855
18.212820594966693,-29.135593188136816,32.944099312457304,0.0,0.0,45.0,1071,1119,1103,1539540510.180789
17.848229869877155,-29.370738837653274,33.387190426568836,0.0,0.0,45.0,1072,1119,1103,1539540510.220762
17.848229869877155,-29.370738837653274,33.84501941955721,0.0,0.0,45.0,1072,1119,1102,1539540510.260078
17.59506550870087,-29.370738837653274,34.49006208773552,0.0,0.0,45.0,1072,1119,1101,1539540510.2998
17.37833615805716,-29.370738837653274,35.11183112678669,0.0,0.0,45.0,1072,1119,1100,1539540510.339167
17.37833615805716,-29.370738837653274,35.65356805594116,0.0,0.0,45.0,1072,1119,1100,1539540510.378901
17.59591030814129,-29.53452852605081,36.29492410651918,0.0,0.0,45.0,1072,1119,1098,1539540510.418622
17.801598953508098,-29.668286591347,37.022514169581754,0.0,0.0,45.0,1072,1119,1097,1539540510.458543
18.340156235317547,-29.668286591347,37.662909331887214,0.0,0.0,45.0,1071,1119,1097,1539540510.498027
18.340156235317547,-29.78699900486498,38.21317403596959,0.0,0.0,45.0,1071,1119,1096,1539540510.537677
18.10731338189809,-30.039604663343464,38.789830156864426,0.0,0.0,45.0,1071,1120,1096,1539540510.577313
18.10731338189809,-30.24083992153642,39.3670619928708,0.0,0.0,45.0,1071,1120,1095,1539540510.617173
17.586901240351196,-30.24083992153642,39.972816033415285,0.0,0.0,45.0,1072,1120,1094,1539540510.656755
16.870962488410957,-30.24083992153642,40.69387808052173,0.0,0.0,45.0,1073,1120,1092,1539540510.696854
16.518324637200326,-30.38213418114135,41.25938920229237,0.0,0.0,45.0,1073,1120,1092,1539540510.736692
16.359255145844607,-30.506873750842182,41.82614234280467,0.0,0.0,45.0,1073,1120,1092,1539540510.776653
16.543232862561712,-30.506873750842182,42.448389991159694,0.0,0.0,45.0,1073,1120,1091,1539540510.816665
16.37893879028842,-30.506873750842182,43.26324415346862,0.0,0.0,45.0,1090,1120,1000,1539540510.855891
16.37893879028842,-30.506873750842182,44.01499416249503,0.0,0.0,45.0,1090,1120,1000,1539540510.895139
16.58874093304319,-30.506873750842182,44.606703221281506,0.0,0.0,45.0,1090,1120,1000,1539540510.934471
16.702484940178092,-30.660792799765503,45.18751243092673,0.0,0.0,45.0,1090,1120,1000,1539540510.974153
16.87234327475455,-30.795456713909793,45.884989887923325,0.0,0.0,45.0,1090,1120,1000,1539540511.013724
17.03637504997683,-30.795456713909793,46.39634084929614,0.0,0.0,45.0,1090,1120,1000,1539540511.053179
17.03637504997683,-30.795456713909793,46.81196644286128,0.0,0.0,45.0,1090,1120,1000,1539540511.092515
17.03637504997683,-30.795456713909793,47.14365203542464,0.0,0.0,45.0,1090,1120,1000,1539540511.131821
16.66136300988346,-30.795456713909793,47.56618782848285,0.0,0.0,45.0,1090,1120,1000,1539540511.171428
16.479350919208038,-30.66852172479798,47.72646252482936,0.0,0.0,45.0,1090,1120,1000,1539540511.211057
16.23630963399992,-30.66852172479798,47.838345982572434,0.0,0.0,45.0,1090,1120,1000,1539540511.250715
16.23630963399992,-30.66852172479798,47.99545413311626,0.0,0.0,45.0,1090,1120,1000,1539540511.289855
15.927597780211592,-30.66852172479798,48.315198692012004,0.0,0.0,45.0,1090,1120,1000,1539540511.329721
15.806513973024495,-30.66852172479798,48.508063080576676,0.0,0.0,45.0,1090,1120,1000,1539540511.369032
15.577935690447289,-30.66852172479798,48.73532964340981,0.0,0.0,45.0,1090,1120,1000,1539540511.408636
15.424170994746387,-30.66852172479798,48.9890697233008,0.0,0.0,45.0,1090,1120,1000,1539540511.447895
15.424170994746387,-30.66852172479798,49.05019800505863,0.0,0.0,45.0,1090,1120,1000,1539540511.487305
15.424170994746387,-30.66852172479798,49.15193227665587,0.0,0.0,45.0,1090,1120,1000,1539540511.52692
15.424170994746387,-30.541203964704863,49.22251433041449,0.0,0.0,45.0,1090,1120,1000,1539540511.566135
15.424170994746387,-30.43611815127552,49.084196863291275,0.0,0.0,45.0,1090,1120,1000,1539540511.6057
15.424170994746387,-30.43611815127552,49.053452232004254,0.0,0.0,45.0,1090,1120,1000,1539540511.644993
15.424170994746387,-30.264561279635956,49.009821921720864,0.0,0.0,45.0,1090,1120,1000,1539540511.684613
15.688777644343036,-30.039400431193172,48.76181561916958,0.0,0.0,45.0,1090,1120,1000,1539540511.724129
15.978427432721547,-30.039400431193172,48.47082079968419,0.0,0.0,45.0,1090,1120,1000,1539540511.763752
15.70503015805854,-30.039400431193172,48.192251599716265,0.0,0.0,45.0,1090,1120,1000,1539540511.803092
15.223733996712214,-30.039400431193172,47.937043884733015,0.0,0.0,45.0,1090,1120,1000,1539540511.842675
14.91078944565454,-30.039400431193172,47.77494305945303,0.0,0.0,45.0,1090,1120,1000,1539540511.882401
15.07312083347887,-29.91245075863059,47.24408417666109,0.0,0.0,45.0,1074,1119,1090,1539540511.922027
15.301540042092746,-29.91245075863059,46.64616610066657,0.0,0.0,45.0,1074,1119,1091,1539540511.961672
15.47859022520069,-29.91245075863059,46.07118379305335,0.0,0.0,45.0,1074,1119,1092,1539540512.001109
