Posicaox,Posicaoy,Posicaoz,kPosicaox,kPosicaoy,kPosicaoz,SetPointx,SetPointy,SetPointz,Largura de Pulso x,Largura de Pulso y,Largura de Pulso z,Gyrox,Gyroy,Gyroz,Tempo
-742.970653292974,-100.19494294745448,90.62696992954973,-743.6518853415744,-100.32502194417629,90.42964883102107,0.0,0.0,0.0,1120,1120,1090,19.015267175572518,4.2748091603053435,2.9236641221374047,1540432590.366299
-742.5799405569799,-100.66347036580234,90.46874795235874,-742.9205295123785,-100.47873041034072,90.37865455317123,0.0,0.0,0.0,1120,1120,1090,4.534351145038168,-6.343511450381679,-2.1755725190839694,1540432590.433512
-742.7013067044561,-101.56784386670144,90.33201721114798,-742.5855273714617,-101.15093934031326,90.30591059887904,0.0,0.0,0.0,1120,1120,1090,-3.1755725190839694,-12.534351145038167,-1.786259541984733,1540432590.50002
-742.8132879829049,-101.45515131116993,91.75929183711013,-742.5199281550254,-101.48303369194545,91.17076418505128,0.0,0.0,0.0,1120,1120,1090,-3.0763358778625953,2.4580152671755724,21.702290076335878,1540432590.566086
-744.1350766656512,-101.59080760915911,91.43625115301592,-743.3642430184734,-101.72255963461416,91.5008192652086,0.0,0.0,0.0,1120,1120,1090,-21.610687022900763,-1.3129770992366412,-4.717557251908397,1540432590.632242
-743.5992497813254,-100.63339066113735,91.04244606227707,-743.5870940129156,-101.22071518273086,91.41242159916268,0.0,0.0,0.0,1120,1120,1090,6.641221374045801,15.114503816793894,-5.679389312977099,1540432590.698149
-743.3540476459485,-100.81612631052641,89.88063613546612,-743.5581420159581,-100.98167802789312,90.59093881175617,0.0,0.0,0.0,1120,1120,1090,2.366412213740458,-2.0381679389312977,-17.580152671755727,1540432590.764989
-742.1798856686107,-100.26016775676484,90.11207370144726,-742.7943411910786,-100.48642763277122,90.21230206631827,0.0,0.0,0.0,1120,1120,1090,16.022900763358777,9.007633587786259,3.6564885496183206,1540432590.831183
-742.7559570663672,-100.2342889607177,90.5216601774877,-742.68024145413,-100.18849021926923,90.26150278094502,0.0,0.0,0.0,1120,1120,1090,-10.083969465648854,1.1526717557251909,6.404580152671755,1540432590.897669
-742.9853557678223,-100.30301700720861,91.21557758096861,-742.7826108745652,-100.09621113058408,90.75740907523627,0.0,0.0,0.0,1120,1120,1090,-4.877862595419847,-0.2824427480916031,10.770992366412214,1540432590.963698
-743.2922121253283,-99.97552380849785,90.85274294417121,-743.0606920035603,-99.893390134671,90.85507939412103,0.0,0.0,0.0,1120,1120,1090,-5.977099236641221,5.656488549618321,-5.198473282442748,1540432591.030156
-742.7887491946886,-100.30898252703692,89.5633944006147,-742.9305720130412,-100.0274991673823,90.11386459348526,0.0,0.0,0.0,1120,1120,1090,6.213740458015267,-4.2748091603053435,-19.251908396946565,1540432591.096512
-741.9462406387931,-100.48590541448462,89.5331354692747,-742.3318066654008,-100.26322118482557,89.64982949662667,0.0,0.0,0.0,1120,1120,1015,11.435114503816793,-1.9312977099236641,-0.2366412213740458,1540432591.172744
-742.9000270879611,-100.55686420245951,90.43677918914743,-742.5699669113691,-100.47208961490576,89.96837345369907,0.0,0.0,0.0,1120,1120,1015,-13.893129770992367,-0.16793893129770993,12.068702290076336,1540432591.24746
-743.0192846621659,-99.95573900005122,89.80901095113958,-742.8194517246951,-100.22835612476426,89.82499024187469,0.0,0.0,0.0,1120,1120,1015,-2.969465648854962,8.717557251908397,-8.083969465648854,1540432591.323168
-742.1107073022469,-100.3814043568071,88.8231234610279,-742.4216742280124,-100.33353606911034,89.16034462827642,0.0,0.0,0.0,1120,1120,1015,10.549618320610687,-4.8320610687022905,-12.732824427480915,1540432591.399332
-743.4382917868729,-100.0573283953222,88.70320472113595,-742.9993524359104,-100.19667147716426,88.72445205166001,0.0,0.0,0.0,1120,1120,1016,-19.251908396946565,5.122137404580153,-1.3893129770992367,1540432591.475649
-742.8885507456705,-99.17060123249068,88.0048492089684,-743.0168054642866,-99.56502514349629,88.09992028773179,0.0,0.0,0.0,1120,1120,1016,5.755725190839694,12.290076335877863,-8.854961832061068,1540432591.551117
-741.9587645844829,-98.84735735838588,87.27813030860574,-742.4337530221695,-98.99970889100804,87.3606652661419,0.0,0.0,0.0,1120,1120,1017,10.908396946564885,5.038167938931298,-9.389312977099237,1540432591.626002
-742.029868342881,-99.24588994894897,88.55408658166907,-742.1167510669592,-98.9548023582264,87.80507006606972,0.0,0.0,0.0,1120,1120,1017,-2.351145038167939,-4.6183206106870225,17.450381679389313,1540432591.701552
-742.1601576042465,-100.02492464241892,87.31074970037973,-742.0311870065665,-99.47423957856873,87.41518195911151,0.0,0.0,0.0,1120,1120,1017,-3.114503816793893,-9.541984732824428,-16.221374045801525,1540432591.776915
-741.8177674916336,-100.71747630447378,87.70925401172596,-741.8070632110366,-100.25797250405338,87.49005319200413,0.0,0.0,0.0,1120,1120,1017,3.099236641221374,-8.320610687022901,5.450381679389313,1540432591.852156
-742.2689923541287,-100.37301683961105,87.3797338578976,-741.9877075449333,-100.5123949993076,87.39235501913787,0.0,0.0,0.0,1120,1120,1017,-7.572519083969466,5.480916030534351,-4.290076335877862,1540432591.928111
-741.3103482874393,-100.41907439216259,87.08902096532783,-741.5443789700597,-100.64278552947438,87.1926825049097,0.0,0.0,0.0,1120,1120,1017,10.977099236641221,0.16793893129770993,-3.5267175572519083,1540432592.002884
-740.5032958689976,-100.84225411305465,86.9038928663815,-740.8089443265196,-100.92176248922026,86.98911628016323,0.0,0.0,0.0,1120,1120,1018,9.335877862595419,-4.862595419847328,-2.236641221374046,1540432592.079259
-741.3838516816152,-100.59053485114335,87.40112294973459,-740.9601599313747,-100.87501047881133,87.20245525711827,0.0,0.0,0.0,1120,1120,1017,-12.931297709923664,4.061068702290076,6.740458015267175,1540432592.154554
-741.7528018648817,-101.61723273400318,86.1418728235507,-741.3494762334615,-101.4183427321892,86.58186456240057,0.0,0.0,0.0,1120,1120,1018,-6.290076335877862,-12.870229007633588,-16.49618320610687,1540432592.230085
-741.3388900518692,-101.9957596183855,86.32665945546306,-741.3698137300679,-101.92550569154933,86.33799159675475,0.0,0.0,0.0,1120,1120,1018,4.091603053435114,-4.251908396946565,2.6717557251908395,1540432592.305657
-742.5378285667499,-101.55475442267365,86.51715638979024,-742.1268883808461,-101.88735577071832,86.3503346603236,0.0,0.0,0.0,1120,1120,1018,-17.229007633587788,6.587786259541985,2.7404580152671754,1540432592.382711
-742.7218682907928,-101.37223851432212,85.90926309032055,-742.6818773939051,-101.67532484110045,86.02650035491901,0.0,0.0,0.0,1120,1120,1018,-3.786259541984733,3.1374045801526718,-7.687022900763359,1540432592.458452
-741.8368878361885,-101.35594445774699,85.1579050696062,-742.4113563413862,-101.4868912370801,85.40595622930095,0.0,0.0,0.0,1120,1120,1019,10.282442748091603,0.9770992366412213,-9.687022900763358,1540432592.533337
-743.1363046726752,-101.45239151952431,85.47441265522109,-742.9732231629453,-101.41205565527034,85.27834253374466,0.0,0.0,0.0,1120,1120,1019,-18.9618320610687,-0.5419847328244275,4.5038167938931295,1540432592.608817
-743.6280464900068,-100.47144411184823,85.87692715840187,-743.5563088267413,-100.76507722041003,85.51788138061073,0.0,0.0,0.0,1120,1120,1019,-7.8320610687022905,13.610687022900763,5.4961832061068705,1540432592.683713
-743.4928709102757,-100.60017738883099,85.46371160336531,-743.7440079585122,-100.47638797234016,85.4615163927312,0.0,0.0,0.0,1120,1120,1019,0.4351145038167939,-0.9770992366412213,-5.358778625954199,1540432592.758879
-743.4242142186195,-99.46902791381478,85.51054109164708,-743.7230049347914,-99.66513077422935,85.48368453014469,0.0,0.0,0.0,1120,1120,1019,-0.48854961832061067,15.633587786259541,0.8396946564885496,1540432592.833841
-743.127313894571,-98.87202561797244,85.73871006692423,-743.4507267653609,-98.8874487306614,85.65540631060139,0.0,0.0,0.0,1120,1120,1019,2.618320610687023,8.82442748091603,3.3053435114503817,1540432592.909182
-742.3639438138393,-98.62529985770095,84.97528141124147,-742.7687205247224,-98.38242047338876,85.29527342130748,0.0,0.0,0.0,1120,1120,1019,8.603053435114504,3.9923664122137406,-9.770992366412214,1540432592.98503
-743.0211321796749,-99.64355207457461,84.73536935239761,-742.7553606812712,-98.83965337946418,84.92988519564234,0.0,0.0,0.0,1120,1120,1020,-10.076335877862595,-12.694656488549619,-2.946564885496183,1540432593.059897
-744.3069445400197,-99.64403033842447,84.47616901337183,-743.5715957877753,-99.23450303736124,84.57016800317528,0.0,0.0,0.0,1120,1120,1020,-18.709923664122137,0.7557251908396947,-3.267175572519084,1540432593.135707
-744.1438689309995,-99.76657609256463,83.12287253282459,-743.9821897037029,-99.60627980717727,83.56022294807984,0.0,0.0,0.0,1120,1120,1021,0.7404580152671756,-0.8396946564885496,-17.46564885496183,1540432593.211276
-743.2268258372069,-99.9589719945741,82.14929365028634,-743.6386705815072,-99.9591865566363,82.41885408563037,0.0,0.0,0.0,1120,1120,1022,10.755725190839694,-1.786259541984733,-12.67175572519084,1540432593.286766
-744.6776308523209,-100.3655388331264,81.91120561195584,-744.2881716887673,-100.39586828524293,81.70400484823749,0.0,0.0,0.0,1120,1120,1023,-20.61832061068702,-4.625954198473282,-2.931297709923664,1540432593.361501
-744.54722898072,-100.02959965020473,81.77451689667814,-744.5759611762576,-100.39940927880447,81.34905347583715,0.0,0.0,0.0,1120,1120,1023,0.366412213740458,5.290076335877862,-1.618320610687023,1540432593.437276
-744.2428956024983,-100.47165484313376,80.626817045773,-744.5101658923402,-100.60505826605193,80.59353300964045,0.0,0.0,0.0,1120,1120,1024,2.633587786259542,-5.083969465648855,-14.954198473282442,1540432593.51401
-743.0869517275873,-100.96310211399447,80.97382478873976,-743.7082068505306,-100.9703299319449,80.50459789205328,0.0,0.0,0.0,1120,1120,1024,13.526717557251908,-5.580152671755725,4.702290076335878,1540432593.589252
-744.4453222380372,-100.8509152010283,80.89986072695724,-744.0384715906913,-101.05784287928445,80.55338187632638,0.0,0.0,0.0,1120,1120,1024,-19.244274809160306,2.236641221374046,-0.7480916030534351,1540432593.665849
-744.2096414851519,-100.27673626339534,81.61958579989323,-744.1110994995626,-100.69126426702235,81.13331648018473,0.0,0.0,0.0,1120,1120,1023,1.717557251908397,8.335877862595419,9.717557251908397,1540432593.741264
-743.1777540480307,-100.22070473743483,81.21049407558625,-743.5237498389706,-100.38959411371498,81.29041388346312,0.0,0.0,0.0,1120,1120,1023,12.267175572519085,1.5038167938931297,-5.190839694656488,1540432593.817227
-743.6095508857444,-100.93916698130569,80.51307939576216,-743.4470765919153,-100.64003179724605,80.95960502285646,0.0,0.0,0.0,1120,1120,1024,-7.106870229007634,-8.748091603053435,-9.007633587786259,1540432593.892664
-743.7760011799247,-100.21736991581729,81.11353361826124,-743.5427609617067,-100.35556401340524,81.11743746117185,0.0,0.0,0.0,1120,1120,1023,-3.595419847328244,10.320610687022901,8.17557251908397,1540432593.967469
-743.3785555301412,-100.0282771624131,80.57073046941241,-743.3909760283922,-100.07302067667624,80.87304368113317,0.0,0.0,0.0,1120,1120,1024,3.954198473282443,3.3053435114503817,-7.076335877862595,1540432594.04332
-742.0459930889583,-98.88270176721639,80.59440507199788,-742.5067267027488,-99.22459441437417,80.72733413099884,0.0,0.0,0.0,1120,1120,1024,16.076335877862597,15.778625954198473,0.5343511450381679,1540432594.119029
-742.2643174725264,-99.72180064776296,79.8578914920814,-742.1506574442901,-99.28051247756466,80.18729010293082,0.0,0.0,0.0,1120,1120,1024,-4.2748091603053435,-10.320610687022901,-9.50381679389313,1540432594.194625
-743.0327713602077,-99.83884641503579,80.93095604163821,-742.4880897129052,-99.46678166671683,80.53640861234034,0.0,0.0,0.0,1120,1120,1024,-11.557251908396946,-0.7862595419847328,14.419847328244275,1540432594.269685
-743.083767324223,-100.1398905287956,79.71656890303395,-742.7949940929643,-99.82201192912592,80.03083330406918,0.0,0.0,0.0,1120,1120,1024,-2.0763358778625953,-3.282442748091603,-16.091603053435115,1540432594.34563
-741.9150679166962,-99.4315305902074,79.79824700914618,-742.2945055870413,-99.62862626156956,79.79321763179513,0.0,0.0,0.0,1120,1120,1025,13.86259541984733,10.007633587786259,1.2900763358778626,1540432594.421013
-741.4674388547693,-99.85598082634208,79.89787244105683,-741.733294738275,-99.77718532608782,79.75081586071612,0.0,0.0,0.0,1120,1120,1025,4.564885496183206,-4.885496183206107,1.549618320610687,1540432594.495856
-741.7831268816799,-100.00808436362775,81.28114166262067,-741.6295406137409,-99.9648721989529,80.61699573916387,0.0,0.0,0.0,1120,1120,1024,-5.603053435114504,-1.2671755725190839,18.6793893129771,1540432594.570396
-741.7468633042793,-100.81931767229025,80.2827005511234,-741.601429139829,-100.56616160164636,80.54269534548479,0.0,0.0,0.0,1120,1120,1024,-0.9083969465648855,-10.038167938931299,-13.068702290076336,1540432594.646549
-741.1458575017126,-100.75400410996791,79.57254621955214,-741.2626624525262,-100.85738284190457,80.03344402203884,0.0,0.0,0.0,1120,1120,1024,6.557251908396947,1.6259541984732824,-9.16793893129771,1540432594.722499
-740.73948679318,-99.74528701886705,79.855895391795,-740.850197042354,-100.3532982712767,79.8872234190575,0.0,0.0,0.0,1120,1120,1025,3.969465648854962,14.068702290076336,3.9618320610687023,1540432594.797278
-740.708765746046,-99.8222191869948,80.72331341268344,-740.6346486454659,-100.04408573197651,80.34610992014167,0.0,0.0,0.0,1120,1120,1024,-0.9770992366412213,-0.2748091603053435,11.916030534351146,1540432594.872815
-740.5539267582018,-99.65225503346333,81.41194328818987,-740.4700527635302,-99.74199296681681,81.0550983964703,0.0,0.0,0.0,1120,1120,1023,0.6335877862595419,2.984732824427481,9.229007633587786,1540432594.948931
-741.3403117024226,-100.33864108993453,79.8045670088434,-740.9108180071851,-99.99628462719183,80.46759189509385,0.0,0.0,0.0,1120,1120,1024,-11.770992366412214,-8.297709923664122,-20.99236641221374,1540432595.023683
-740.0606087213049,-99.99695151938728,80.48469188778311,-740.4301333811685,-99.96408222424431,80.48636290500652,0.0,0.0,0.0,1120,1120,1024,15.595419847328245,5.297709923664122,9.251908396946565,1540432595.09962
-740.7198265160148,-100.62601660482589,80.26109913535451,-740.5602734208773,-100.34152799163594,80.35068025696708,0.0,0.0,0.0,1120,1120,1024,-10.221374045801527,-7.66412213740458,-2.7709923664122136,1540432595.175307
-740.7537854119695,-99.79709605476395,81.71510880513945,-740.6853968776046,-100.0627538564281,81.15793465591683,0.0,0.0,0.0,1120,1120,1023,-1.8396946564885497,11.709923664122137,19.427480916030536,1540432595.250434
-741.3662046881932,-99.18330028060478,81.51148752162494,-741.1451016614373,-99.50770365853042,81.50868042641626,0.0,0.0,0.0,1120,1120,1023,-9.549618320610687,8.938931297709924,-2.4885496183206106,1540432595.326933
-741.1727998427892,-99.91323567423014,80.87847511515292,-741.2912624830112,-99.6363076474783,81.28001209077182,0.0,0.0,0.0,1120,1120,1023,1.1145038167938932,-8.694656488549619,-7.977099236641221,1540432595.40174
-741.6687907870476,-98.51820556395148,81.39706351375331,-741.6468616188657,-98.89249207474124,81.40812985234744,0.0,0.0,0.0,1120,1120,1023,-8.076335877862595,19.564885496183205,7.213740458015267,1540432595.477604
-742.1796895902773,-99.4273492328914,81.12496749219778,-742.1291820746351,-99.03969171085967,81.28607618190595,0.0,0.0,0.0,1120,1120,1023,-8.061068702290076,-11.106870229007633,-3.3282442748091605,1540432595.553677
-741.4268738430796,-99.06798897630702,81.72297171056633,-741.8946614292545,-98.96782486929759,81.55401199591121,0.0,0.0,0.0,1120,1120,1023,8.541984732824428,5.5038167938931295,8.114503816793894,1540432595.629139
-741.2067983270563,-99.1412100132383,80.73047336823566,-741.5510010010822,-99.01084227586152,81.08935732257787,0.0,0.0,0.0,1120,1120,1023,1.5190839694656488,-0.20610687022900764,-12.900763358778626,1540432595.704098
-740.7781180169128,-99.1965268093988,82.28388067562156,-741.0468860106994,-99.10290640565205,81.75018170015007,0.0,0.0,0.0,1120,1120,1023,4.396946564885496,0.015267175572519083,21.198473282442748,1540432595.780165
-741.2180707581991,-98.49075166290983,82.44467395531882,-741.0166247862003,-98.74304281545581,82.24819440073396,0.0,0.0,0.0,1120,1120,1022,-7.106870229007634,9.931297709923664,2.312977099236641,1540432595.858371
-741.8688564979581,-99.06171468285946,82.60958487380687,-741.4297247568561,-98.89000853570663,82.61311685376856,0.0,0.0,0.0,1120,1120,1022,-9.725190839694656,-6.549618320610687,2.33587786259542,1540432595.934205
-742.3891135546364,-99.72715732373157,83.36454176013876,-742.0209342557372,-99.40810742264982,83.23841188443944,0.0,0.0,0.0,1120,1120,1021,-8.259541984732824,-8.022900763358779,10.19083969465649,1540432596.009668
-742.626667860749,-99.8590573474234,82.64840218210095,-742.512242913653,-99.79871257891166,83.10125622317092,0.0,0.0,0.0,1120,1120,1021,-4.564885496183206,-1.0,-9.34351145038168,1540432596.085891
-742.5398884743315,-100.75400284898163,81.3785230709703,-742.7089673626234,-100.5472670904816,82.15575584046086,0.0,0.0,0.0,1120,1120,1022,-0.2595419847328244,-10.908396946564885,-16.33587786259542,1540432596.161012
-740.9190069169748,-100.14426633754387,81.23223862384577,-741.7679241725942,-100.5596213157395,81.45832222762212,0.0,0.0,0.0,1120,1120,1023,20.12213740458015,8.854961832061068,-1.717557251908397,1540432596.236356
-741.1897478869635,-100.81246834747881,80.94390320087543,-741.3254484003871,-100.89010585674893,80.89425209318016,0.0,0.0,0.0,1120,1120,1024,-4.984732824427481,-8.106870229007633,-3.6030534351145036,1540432596.31224
-741.399976682475,-101.72804396636198,82.28996336765482,-741.2095379684826,-101.57556927306388,81.45795461822857,0.0,0.0,0.0,1120,1120,1023,-4.1603053435114505,-11.297709923664122,17.954198473282442,1540432596.387995
-741.7794601833822,-100.54234551674851,82.8793944795925,-741.4176205367246,-101.1750353536978,82.24105295193509,0.0,0.0,0.0,1120,1120,1022,-6.412213740458015,16.450381679389313,8.022900763358779,1540432596.463616
-742.3966014117693,-101.05511969124888,82.0830723553796,-741.9623555725545,-101.16131052265364,82.24862006889654,0.0,0.0,0.0,1120,1120,1022,-9.557251908396946,-6.022900763358779,-10.312977099236642,1540432596.538726
-740.8898702168374,-100.4449328851697,81.22655643364283,-741.3778953328626,-100.73331776080408,81.7070520854797,0.0,0.0,0.0,1120,1120,1023,18.64885496183206,8.877862595419847,-11.16793893129771,1540432596.614209
-741.0243251331794,-101.31339277417746,80.55164931478896,-741.1028215030477,-100.9897080210316,80.95588473122449,0.0,0.0,0.0,1120,1120,1024,-3.1755725190839694,-10.763358778625955,-8.732824427480915,1540432596.68993
-741.391205505422,-101.75674004523889,82.1254787179719,-741.1882198068907,-101.42349556790067,81.49895840746473,0.0,0.0,0.0,1120,1120,1023,-6.229007633587786,-5.083969465648855,20.977099236641223,1540432596.76558
-742.0286683734718,-101.51798064348021,82.77441359305308,-741.6624460620827,-101.52994670172616,82.27217377623337,0.0,0.0,0.0,1120,1120,1022,-9.83206106870229,3.9236641221374047,8.816793893129772,1540432596.840404
-741.4263371812002,-101.76136790352604,81.63310317578377,-741.5892151415741,-101.71842944348295,82.03463035775889,0.0,0.0,0.0,1120,1120,1022,6.748091603053435,-2.5267175572519083,-15.198473282442748,1540432596.916085
-740.5896250559294,-101.15850646207787,81.29641793304106,-741.0173129520941,-101.43536886477318,81.64845797940578,0.0,0.0,0.0,1120,1120,1023,9.618320610687023,8.694656488549619,-4.206106870229007,1540432596.993475
-740.0413032841574,-101.57400437826499,79.93766421413957,-740.3367795246261,-101.49794632605813,80.56785982503116,0.0,0.0,0.0,1120,1120,1024,5.648854961832061,-4.572519083969466,-17.221374045801525,1540432597.068189
-739.8766646746387,-101.5326499185288,80.83401899152219,-739.8649286936349,-101.50701285332296,80.4949639774621,0.0,0.0,0.0,1120,1120,1024,0.8320610687022901,1.3206106870229009,12.32824427480916,1540432597.142829
-740.7513803523237,-101.7839039041803,80.97630617871751,-740.1900625956348,-101.66401294063246,80.61319149175273,0.0,0.0,0.0,1120,1120,1024,-13.106870229007633,-2.6030534351145036,2.1297709923664123,1540432597.218679
-741.1096869730615,-101.58967628844945,80.57204272157664,-740.6789870751269,-101.6357197478754,80.49813800215348,0.0,0.0,0.0,1120,1120,1024,-6.068702290076335,3.2977099236641223,-5.0534351145038165,1540432597.294811
-740.1011427474133,-100.75883010549265,81.11755100136209,-740.385525951578,-101.10027702579325,80.80804016306573,0.0,0.0,0.0,1120,1120,1024,11.870229007633588,11.687022900763358,7.396946564885496,1540432597.36975
-740.2042034681746,-101.80806240823107,79.87027200571178,-740.2749198144996,-101.42807496724056,80.25953673223829,0.0,0.0,0.0,1120,1120,1024,-2.7557251908396947,-13.129770992366412,-16.290076335877863,1540432597.44591
-739.3044832010041,-102.1997901856948,80.30015888053116,-739.6685022845679,-101.890632506885,80.20947541330482,0.0,0.0,0.0,1120,1120,1024,10.633587786259541,-4.473282442748092,5.969465648854962,1540432597.521709
-738.6491286813741,-101.90628610797336,80.93938589066333,-738.9242935435532,-101.9857224498858,80.60691965513102,0.0,0.0,0.0,1120,1120,1024,7.1679389312977095,4.595419847328245,8.572519083969466,1540432597.597292
-739.7464688982371,-102.51956277558956,81.04881876610979,-739.2085945020383,-102.39301103726304,80.93327994836812,0.0,0.0,0.0,1120,1120,1024,-15.908396946564885,-7.351145038167939,1.6717557251908397,1540432597.673196
-739.7272351544366,-102.00978996063249,82.8553588475139,-739.4423989917116,-102.2908570205895,82.22694762679652,0.0,0.0,0.0,1120,1120,1022,-1.1374045801526718,7.488549618320611,24.061068702290076,1540432597.747956
-739.8528835524929,-102.80125813068689,81.52305825646064,-739.6996071635559,-102.67104525072895,82.1345393305664,0.0,0.0,0.0,1120,1120,1022,-3.0839694656488548,-9.900763358778626,-17.72519083969466,1540432597.823908
-739.3879056731732,-103.29807910470883,80.73374585840666,-739.579487488354,-103.16816165919974,81.49023329000151,0.0,0.0,0.0,1120,1120,1023,4.694656488549619,-5.740458015267175,-10.106870229007633,1540432597.8999
-738.2970954995541,-102.80866832107381,80.41081399302976,-738.8306012636067,-103.11272248557098,80.83583878824948,0.0,0.0,0.0,1120,1120,1024,12.954198473282442,7.198473282442748,-4.022900763358779,1540432597.974776
-738.6669250689114,-103.5090637040067,79.50198717799935,-738.6167821334869,-103.44648393376391,79.87488415341595,0.0,0.0,0.0,1120,1120,1025,-6.32824427480916,-8.587786259541986,-11.908396946564885,1540432598.050217
-738.6270319607365,-103.85636606639561,81.41158108555426,-738.5080387461438,-103.80988481314216,80.51647793553042,0.0,0.0,0.0,1120,1120,1024,-0.8625954198473282,-3.8396946564885495,25.52671755725191,1540432598.126304
-738.8684165186663,-102.51335978692873,82.63411242661019,-738.6373274150421,-103.14548924200906,81.72972368485932,0.0,0.0,0.0,1120,1120,1023,-4.564885496183206,18.419847328244273,16.297709923664122,1540432598.201673
-738.5251396294705,-102.56951376188897,81.81129548630673,-738.5420201541505,-102.73343803167253,81.96597255433328,0.0,0.0,0.0,1120,1120,1023,3.2213740458015265,0.007633587786259542,-10.83206106870229,1540432598.276192
-738.1221873162739,-101.01539585357865,81.64459416083129,-738.2598473220008,-101.5376821915794,81.95160614833313,0.0,0.0,0.0,1120,1120,1023,3.984732824427481,21.49618320610687,-2.0,1540432598.352122
-737.9339346466382,-101.85742925577898,79.84832636751008,-737.9984258359485,-101.38828279667098,80.78230554339527,0.0,0.0,0.0,1120,1120,1024,1.0763358778625953,-10.274809160305344,-23.3206106870229,1540432598.427804
-737.7076209086473,-102.38256565492507,80.4792078041932,-737.7360742189504,-101.72707269952039,80.44187203908746,0.0,0.0,0.0,1120,1120,1024,1.5954198473282444,-6.1679389312977095,8.549618320610687,1540432598.50363
-737.3186580717152,-101.25754866400989,81.4256771811858,-737.3807927919266,-101.32852805558286,80.86223568076016,0.0,0.0,0.0,1120,1120,1024,3.7557251908396947,15.648854961832061,12.748091603053435,1540432598.578198
-737.854584796578,-100.76951002637632,81.80021777612829,-737.5453018187148,-100.84912731653284,81.39254450490614,0.0,0.0,0.0,1120,1120,1023,-8.618320610687023,7.343511450381679,5.2748091603053435,1540432598.653835
-736.9059999798802,-99.77628338028337,82.25043953199645,-737.1115381900781,-100.02115407919933,81.99781737152722,0.0,0.0,0.0,1120,1120,1023,11.083969465648854,13.82442748091603,6.145038167938932,1540432598.72966
-736.8548913471272,-100.98026782123719,81.30273212528957,-736.8555474105483,-100.35117642805781,81.75012221039628,0.0,0.0,0.0,1120,1120,1023,-0.7175572519083969,-15.106870229007633,-12.267175572519085,1540432598.8047
-736.7219429371838,-101.07660662027632,79.87111069382324,-736.669496238771,-100.70717307061602,80.67186884609401,0.0,0.0,0.0,1120,1120,1024,0.366412213740458,-0.5114503816793893,-18.702290076335878,1540432598.880649
-735.5565182516269,-100.59007841021517,79.75672528348068,-735.893004989592,-100.67273805407939,79.94326251503475,0.0,0.0,0.0,1120,1120,1025,14.19083969465649,7.267175572519084,-1.3053435114503817,1540432598.956549
-735.9493404013931,-101.26614537013698,78.79074961069506,-735.7267024870611,-101.0825370472853,78.96982442508589,0.0,0.0,0.0,1120,1120,1026,-6.526717557251908,-8.076335877862595,-12.404580152671755,1540432599.032251
-736.3479420702704,-102.10162808016912,79.86329125999787,-735.9541676975083,-101.84017650704591,79.14457651666753,0.0,0.0,0.0,1120,1120,1025,-6.66412213740458,-10.290076335877863,14.412213740458014,1540432599.106968
-737.4414566865861,-101.40872187201958,80.37392028855244,-736.8279391644951,-101.82927666615478,79.68824151568079,0.0,0.0,0.0,1120,1120,1025,-16.114503816793892,10.091603053435115,7.099236641221374,1540432599.183586
-738.9278951941836,-102.04666370333808,80.10777022265042,-738.2859073514664,-102.1410961941713,79.93148622564586,0.0,0.0,0.0,1120,1120,1025,-20.633587786259543,-7.4961832061068705,-3.2213740458015265,1540432599.259394
-738.2527674999777,-101.64989680192261,80.17801347157636,-738.6888825402469,-102.01833887254759,80.14794746644446,0.0,0.0,0.0,1120,1120,1024,7.534351145038168,6.00763358778626,1.1526717557251909,1540432599.334944
-737.7514780825958,-102.03446199819643,79.84102405219048,-738.4926855378955,-102.11577259897514,80.06899339788924,0.0,0.0,0.0,1120,1120,1024,5.244274809160306,-4.32824427480916,-4.236641221374046,1540432599.409806
-737.5119254044021,-103.30857078259295,77.87981820742661,-738.1030789403449,-102.91178768914291,78.79937082180082,0.0,0.0,0.0,1120,1120,1026,1.8091603053435115,-16.259541984732824,-25.977099236641223,1540432599.48473
-737.0419424730055,-102.35011457301684,78.95629991447147,-737.498428180414,-102.75144555928141,78.70438316743996,0.0,0.0,0.0,1120,1120,1026,4.9465648854961835,13.687022900763358,14.740458015267176,1540432599.560714
-737.9086729546642,-103.06029727419175,78.62002140568391,-737.6372964752638,-103.02072321257236,78.50597147792155,0.0,0.0,0.0,1120,1120,1026,-12.67175572519084,-8.48091603053435,-4.152671755725191,1540432599.636288
-738.0283511723856,-102.3812361061762,80.11299172835788,-737.8046067477238,-102.7162010798016,79.36337512164307,0.0,0.0,0.0,1120,1120,1025,-2.9923664122137406,9.84732824427481,20.198473282442748,1540432599.711872
-738.0585525889907,-100.214978881105,81.48006516997813,-737.9298345790324,-101.16172474878734,80.75763925829538,0.0,0.0,0.0,1120,1120,1024,-1.786259541984733,29.099236641221374,18.106870229007633,1540432599.787966
-739.0738498336633,-100.72490586340474,80.72058460725836,-738.6278407225016,-100.55542354831965,81.09111333661747,0.0,0.0,0.0,1120,1120,1023,-14.885496183206106,-6.015267175572519,-9.870229007633588,1540432599.863716
-738.536685556536,-100.59478698831958,80.37986122424904,-738.7011410899289,-100.21381292825089,80.97392005932646,0.0,0.0,0.0,1120,1120,1024,5.641221374045801,2.4656488549618323,-4.236641221374046,1540432599.939527
